line_number	speech_number	speaker	text_entry
1				ACT I	
694	20	2.1.43	GADSHILL	What, ho! chamberlain!
695	21	2.1.44	Chamberlain	[Within]  At hand, quoth pick-purse.
696	22	2.1.45	GADSHILL	That's even as fair as--at hand, quoth the
697	22	2.1.46	GADSHILL	chamberlain; for thou variest no more from picking
698	22	2.1.47	GADSHILL	of purses than giving direction doth from labouring;
699	22	2.1.48	GADSHILL	thou layest the plot how.
700	22		GADSHILL	Enter Chamberlain
701	23	2.1.49	Chamberlain	Good morrow, Master Gadshill. It holds current that
702	23	2.1.50	Chamberlain	I told you yesternight: there's a franklin in the
703	23	2.1.51	Chamberlain	wild of Kent hath brought three hundred marks with
704	23	2.1.52	Chamberlain	him in gold: I heard him tell it to one of his
705	23	2.1.53	Chamberlain	company last night at supper; a kind of auditor; one
706	23	2.1.54	Chamberlain	that hath abundance of charge too, God knows what.
707	23	2.1.55	Chamberlain	They are up already, and call for eggs and butter;
708	23	2.1.56	Chamberlain	they will away presently.
709	24	2.1.57	GADSHILL	Sirrah, if they meet not with Saint Nicholas'
710	24	2.1.58	GADSHILL	clerks, I'll give thee this neck.
711	25	2.1.59	Chamberlain	No, I'll none of it: I pray thee keep that for the
712	25	2.1.60	Chamberlain	hangman; for I know thou worshippest St. Nicholas
713	25	2.1.61	Chamberlain	as truly as a man of falsehood may.
714	26	2.1.62	GADSHILL	What talkest thou to me of the hangman? if I hang,
715	26	2.1.63	GADSHILL	I'll make a fat pair of gallows; for if I hang, old
716	26	2.1.64	GADSHILL	Sir John hangs with me, and thou knowest he is no
717	26	2.1.65	GADSHILL	starveling. Tut! there are other Trojans that thou
718	26	2.1.66	GADSHILL	dreamest not of, the which for sport sake are
719	26	2.1.67	GADSHILL	content to do the profession some grace; that would,
720	26	2.1.68	GADSHILL	if matters should be looked into, for their own
721	26	2.1.69	GADSHILL	credit sake, make all whole. I am joined with no
722	26	2.1.70	GADSHILL	foot-land rakers, no long-staff sixpenny strikers,
723	26	2.1.71	GADSHILL	none of these mad mustachio purple-hued malt-worms;
724	26	2.1.72	GADSHILL	but with nobility and tranquillity, burgomasters and
725	26	2.1.73	GADSHILL	great oneyers, such as can hold in, such as will
726	26	2.1.74	GADSHILL	strike sooner than speak, and speak sooner than
727	26	2.1.75	GADSHILL	drink, and drink sooner than pray: and yet, zounds,
728	26	2.1.76	GADSHILL	I lie; for they pray continually to their saint, the
729	26	2.1.77	GADSHILL	commonwealth; or rather, not pray to her, but prey
730	26	2.1.78	GADSHILL	on her, for they ride up and down on her and make
731	26	2.1.79	GADSHILL	her their boots.
732	27	2.1.80	Chamberlain	What, the commonwealth their boots? will she hold
733	27	2.1.81	Chamberlain	out water in foul way?
734	28	2.1.82	GADSHILL	She will, she will; justice hath liquored her. We
735	28	2.1.83	GADSHILL	steal as in a castle, cocksure; we have the receipt
736	28	2.1.84	GADSHILL	of fern-seed, we walk invisible.
737	29	2.1.85	Chamberlain	Nay, by my faith, I think you are more beholding to
738	29	2.1.86	Chamberlain	the night than to fern-seed for your walking invisible.
739	30	2.1.87	GADSHILL	Give me thy hand: thou shalt have a share in our
740	30	2.1.88	GADSHILL	purchase, as I am a true man.
741	31	2.1.89	Chamberlain	Nay, rather let me have it, as you are a false thief.
742	32	2.1.90	GADSHILL	Go to; 'homo' is a common name to all men. Bid the
743	32	2.1.91	GADSHILL	ostler bring my gelding out of the stable. Farewell,
744	32	2.1.92	GADSHILL	you muddy knave.
745	32		GADSHILL	Exeunt
746	32		GADSHILL	SCENE II. The highway, near Gadshill.
747	32		GADSHILL	Enter PRINCE HENRY and POINS
748	1	2.2.1	POINS	Come, shelter, shelter: I have removed Falstaff's
749	1	2.2.2	POINS	horse, and he frets like a gummed velvet.
750	2	2.2.3	PRINCE HENRY	Stand close.
751	2		PRINCE HENRY	Enter FALSTAFF
752	3	2.2.4	FALSTAFF	Poins! Poins, and be hanged! Poins!
753	4	2.2.5	PRINCE HENRY	Peace, ye fat-kidneyed rascal! what a brawling dost
754	4	2.2.6	PRINCE HENRY	thou keep!
755	5	2.2.7	FALSTAFF	Where's Poins, Hal?
756	6	2.2.8	PRINCE HENRY	He is walked up to the top of the hill: I'll go seek him.
757	7	2.2.9	FALSTAFF	I am accursed to rob in that thief's company: the
758	7	2.2.10	FALSTAFF	rascal hath removed my horse, and tied him I know
759	7	2.2.11	FALSTAFF	not where. If I travel but four foot by the squier
760	7	2.2.12	FALSTAFF	further afoot, I shall break my wind. Well, I doubt
761	7	2.2.13	FALSTAFF	not but to die a fair death for all this, if I
762	7	2.2.14	FALSTAFF	'scape hanging for killing that rogue. I have
763	7	2.2.15	FALSTAFF	forsworn his company hourly any time this two and
764	7	2.2.16	FALSTAFF	twenty years, and yet I am bewitched with the
765	7	2.2.17	FALSTAFF	rogue's company. If the rascal hath not given me
766	7	2.2.18	FALSTAFF	medicines to make me love him, I'll be hanged; it
767	7	2.2.19	FALSTAFF	could not be else: I have drunk medicines. Poins!
768	7	2.2.20	FALSTAFF	Hal! a plague upon you both! Bardolph! Peto!
769	7	2.2.21	FALSTAFF	I'll starve ere I'll rob a foot further. An 'twere
770	7	2.2.22	FALSTAFF	not as good a deed as drink, to turn true man and to
771	7	2.2.23	FALSTAFF	leave these rogues, I am the veriest varlet that
772	7	2.2.24	FALSTAFF	ever chewed with a tooth. Eight yards of uneven
773	7	2.2.25	FALSTAFF	ground is threescore and ten miles afoot with me;
774	7	2.2.26	FALSTAFF	and the stony-hearted villains know it well enough:
775	7	2.2.27	FALSTAFF	a plague upon it when thieves cannot be true one to another!
776	7		FALSTAFF	They whistle
777	7	2.2.28	FALSTAFF	Whew! A plague upon you all! Give me my horse, you
778	7	2.2.29	FALSTAFF	rogues; give me my horse, and be hanged!
779	8	2.2.30	PRINCE HENRY	Peace, ye fat-guts! lie down; lay thine ear close
780	8	2.2.31	PRINCE HENRY	to the ground and list if thou canst hear the tread
781	8	2.2.32	PRINCE HENRY	of travellers.
782	9	2.2.33	FALSTAFF	Have you any levers to lift me up again, being down?
783	9	2.2.34	FALSTAFF	'Sblood, I'll not bear mine own flesh so far afoot
784	9	2.2.35	FALSTAFF	again for all the coin in thy father's exchequer.
785	9	2.2.36	FALSTAFF	What a plague mean ye to colt me thus?
786	10	2.2.37	PRINCE HENRY	Thou liest; thou art not colted, thou art uncolted.
787	11	2.2.38	FALSTAFF	I prithee, good Prince Hal, help me to my horse,
788	11	2.2.39	FALSTAFF	good king's son.
789	12	2.2.40	PRINCE HENRY	Out, ye rogue! shall I be your ostler?
790	13	2.2.41	FALSTAFF	Go, hang thyself in thine own heir-apparent
791	13	2.2.42	FALSTAFF	garters! If I be ta'en, I'll peach for this. An I
792	13	2.2.43	FALSTAFF	have not ballads made on you all and sung to filthy
793	13	2.2.44	FALSTAFF	tunes, let a cup of sack be my poison: when a jest
794	13	2.2.45	FALSTAFF	is so forward, and afoot too! I hate it.
795	13		FALSTAFF	Enter GADSHILL, BARDOLPH and PETO
796	14	2.2.46	GADSHILL	Stand.
797	15	2.2.47	FALSTAFF	So I do, against my will.
798	16	2.2.48	POINS	O, 'tis our setter: I know his voice. Bardolph,
799	16	2.2.49	POINS	what news?
800	17	2.2.50	BARDOLPH	Case ye, case ye; on with your vizards: there 's
801	17	2.2.51	BARDOLPH	money of the king's coming down the hill; 'tis going
802	17	2.2.52	BARDOLPH	to the king's exchequer.
803	18	2.2.53	FALSTAFF	You lie, ye rogue; 'tis going to the king's tavern.
804	19	2.2.54	GADSHILL	There's enough to make us all.
805	20	2.2.55	FALSTAFF	To be hanged.
806	21	2.2.56	PRINCE HENRY	Sirs, you four shall front them in the narrow lane;
807	21	2.2.57	PRINCE HENRY	Ned Poins and I will walk lower: if they 'scape
808	21	2.2.58	PRINCE HENRY	from your encounter, then they light on us.
809	22	2.2.59	PETO	How many be there of them?
810	23	2.2.60	GADSHILL	Some eight or ten.
811	24	2.2.61	FALSTAFF	'Zounds, will they not rob us?
812	25	2.2.62	PRINCE HENRY	What, a coward, Sir John Paunch?
813	26	2.2.63	FALSTAFF	Indeed, I am not John of Gaunt, your grandfather;
814	26	2.2.64	FALSTAFF	but yet no coward, Hal.
815	27	2.2.65	PRINCE HENRY	Well, we leave that to the proof.
816	28	2.2.66	POINS	Sirrah Jack, thy horse stands behind the hedge:
817	28	2.2.67	POINS	when thou needest him, there thou shalt find him.
818	28	2.2.68	POINS	Farewell, and stand fast.
819	29	2.2.69	FALSTAFF	Now cannot I strike him, if I should be hanged.
820	30	2.2.70	PRINCE HENRY	Ned, where are our disguises?
821	31	2.2.71	POINS	Here, hard by: stand close.
822	31		POINS	Exeunt PRINCE HENRY and POINS
823	32	2.2.72	FALSTAFF	Now, my masters, happy man be his dole, say I:
824	32	2.2.73	FALSTAFF	every man to his business.
825	32		FALSTAFF	Enter the Travellers
826	33	2.2.74	First Traveller	Come, neighbour: the boy shall lead our horses down
827	33	2.2.75	First Traveller	the hill; we'll walk afoot awhile, and ease our legs.
828	34	2.2.76	Thieves	Stand!
829	35	2.2.77	Travellers	Jesus bless us!
830	36	2.2.78	FALSTAFF	Strike; down with them; cut the villains' throats:
831	36	2.2.79	FALSTAFF	ah! whoreson caterpillars! bacon-fed knaves! they
832	36	2.2.80	FALSTAFF	hate us youth: down with them: fleece them.
833	37	2.2.81	Travellers	O, we are undone, both we and ours for ever!
834	38	2.2.82	FALSTAFF	Hang ye, gorbellied knaves, are ye undone? No, ye
835	38	2.2.83	FALSTAFF	fat chuffs: I would your store were here! On,
836	38	2.2.84	FALSTAFF	bacons, on! What, ye knaves! young men must live.
837	38	2.2.85	FALSTAFF	You are Grand-jurors, are ye? we'll jure ye, 'faith.
838	38		FALSTAFF	Here they rob them and bind them. Exeunt
839	38		FALSTAFF	Re-enter PRINCE HENRY and POINS
840	39	2.2.86	PRINCE HENRY	The thieves have bound the true men. Now could thou
841	39	2.2.87	PRINCE HENRY	and I rob the thieves and go merrily to London, it
842	39	2.2.88	PRINCE HENRY	would be argument for a week, laughter for a month
843	39	2.2.89	PRINCE HENRY	and a good jest for ever.
844	40	2.2.90	POINS	Stand close; I hear them coming.
845	40		POINS	Enter the Thieves again
846	41	2.2.91	FALSTAFF	Come, my masters, let us share, and then to  horse
847	41	2.2.92	FALSTAFF	before day. An the Prince and Poins be not two
848	41	2.2.93	FALSTAFF	arrant cowards, there's no equity stirring: there's
849	41	2.2.94	FALSTAFF	no more valour in that Poins than in a wild-duck.
850	42	2.2.95	PRINCE HENRY	Your money!
851	43	2.2.96	POINS	Villains!
852	43	2.2.96	POINS	As they are sharing, the Prince and Poins set upon  them; they all run away; and Falstaff, after a blow or two, runs away too, leaving the booty behind them
853	44	2.2.97	PRINCE HENRY	Got with much ease. Now merrily to horse:
854	44	2.2.98	PRINCE HENRY	The thieves are all scatter'd and possess'd with fear
855	44	2.2.99	PRINCE HENRY	So strongly that they dare not meet each other;
856	44	2.2.100	PRINCE HENRY	Each takes his fellow for an officer.
857	44	2.2.101	PRINCE HENRY	Away, good Ned. Falstaff sweats to death,
858	44	2.2.102	PRINCE HENRY	And lards the lean earth as he walks along:
859	44	2.2.103	PRINCE HENRY	Were 't not for laughing, I should pity him.
860	45	2.2.104	POINS	How the rogue roar'd!
861	45		POINS	Exeunt
862	45		POINS	SCENE III. Warkworth castle
863	45		POINS	Enter HOTSPUR, solus, reading a letter
864	1	2.3.1	HOTSPUR	'But for mine own part, my lord, I could be well
865	1	2.3.2	HOTSPUR	contented to be there, in respect of the love I bear
866	1	2.3.3	HOTSPUR	your house.' He could be contented: why is he not,
867	1	2.3.4	HOTSPUR	then? In respect of the love he bears our house:
868	1	2.3.5	HOTSPUR	he shows in this, he loves his own barn better than
869	1	2.3.6	HOTSPUR	he loves our house. Let me see some more. 'The
870	1	2.3.7	HOTSPUR	purpose you undertake is dangerous;'--why, that's
871	1	2.3.8	HOTSPUR	certain: 'tis dangerous to take a cold, to sleep, to
872	1	2.3.9	HOTSPUR	drink; but I tell you, my lord fool, out of this
873	1	2.3.10	HOTSPUR	nettle, danger, we pluck this flower, safety. 'The
874	1	2.3.11	HOTSPUR	purpose you undertake is dangerous; the friends you
875	1	2.3.12	HOTSPUR	have named uncertain; the time itself unsorted; and
876	1	2.3.13	HOTSPUR	your whole plot too light for the counterpoise of so
877	1	2.3.14	HOTSPUR	great an opposition.' Say you so, say you so? I say
878	1	2.3.15	HOTSPUR	unto you again, you are a shallow cowardly hind, and
879	1	2.3.16	HOTSPUR	you lie.  What a lack-brain is this! By the Lord,
880	1	2.3.17	HOTSPUR	our plot is a good plot as ever was laid; our
881	1	2.3.18	HOTSPUR	friends true and constant: a good plot, good
882	1	2.3.19	HOTSPUR	friends, and full of expectation; an excellent plot,
883	1	2.3.20	HOTSPUR	very good friends. What a frosty-spirited rogue is
884	1	2.3.21	HOTSPUR	this! Why, my lord of York commends the plot and the
885	1	2.3.22	HOTSPUR	general course of action. 'Zounds, an I were now by
886	1	2.3.23	HOTSPUR	this rascal, I could brain him with his lady's fan.
887	1	2.3.24	HOTSPUR	Is there not my father, my uncle and myself? lord
888	1	2.3.25	HOTSPUR	Edmund Mortimer, My lord of York and Owen Glendower?
889	1	2.3.26	HOTSPUR	is there not besides the Douglas? have I not all
890	1	2.3.27	HOTSPUR	their letters to meet me in arms by the ninth of the
891	1	2.3.28	HOTSPUR	next month? and are they not some of them set
892	1	2.3.29	HOTSPUR	forward already? What a pagan rascal is this! an
893	1	2.3.30	HOTSPUR	infidel! Ha! you shall see now in very sincerity
894	1	2.3.31	HOTSPUR	of fear and cold heart, will he to the king and lay
895	1	2.3.32	HOTSPUR	open all our proceedings. O, I could divide myself
896	1	2.3.33	HOTSPUR	and go to buffets, for moving such a dish of
897	1	2.3.34	HOTSPUR	skim milk with so honourable an action! Hang him!
898	1	2.3.35	HOTSPUR	let him tell the king: we are prepared. I will set
899	1	2.3.36	HOTSPUR	forward to-night.
900	1		HOTSPUR	Enter LADY PERCY
901	1	2.3.37	HOTSPUR	How now, Kate! I must leave you within these two hours.
902	2	2.3.38	LADY PERCY	O, my good lord, why are you thus alone?
903	2	2.3.39	LADY PERCY	For what offence have I this fortnight been
904	2	2.3.40	LADY PERCY	A banish'd woman from my Harry's bed?
905	2	2.3.41	LADY PERCY	Tell me, sweet lord, what is't that takes from thee
906	2	2.3.42	LADY PERCY	Thy stomach, pleasure and thy golden sleep?
907	2	2.3.43	LADY PERCY	Why dost thou bend thine eyes upon the earth,
908	2	2.3.44	LADY PERCY	And start so often when thou sit'st alone?
909	2	2.3.45	LADY PERCY	Why hast thou lost the fresh blood in thy cheeks;
910	2	2.3.46	LADY PERCY	And given my treasures and my rights of thee
911	2	2.3.47	LADY PERCY	To thick-eyed musing and cursed melancholy?
912	2	2.3.48	LADY PERCY	In thy faint slumbers I by thee have watch'd,
913	2	2.3.49	LADY PERCY	And heard thee murmur tales of iron wars;
914	2	2.3.50	LADY PERCY	Speak terms of manage to thy bounding steed;
915	2	2.3.51	LADY PERCY	Cry 'Courage! to the field!' And thou hast talk'd
916	2	2.3.52	LADY PERCY	Of sallies and retires, of trenches, tents,
917	2	2.3.53	LADY PERCY	Of palisadoes, frontiers, parapets,
918	2	2.3.54	LADY PERCY	Of basilisks, of cannon, culverin,
919	2	2.3.55	LADY PERCY	Of prisoners' ransom and of soldiers slain,
920	2	2.3.56	LADY PERCY	And all the currents of a heady fight.
921	2	2.3.57	LADY PERCY	Thy spirit within thee hath been so at war
922	2	2.3.58	LADY PERCY	And thus hath so bestirr'd thee in thy sleep,
923	2	2.3.59	LADY PERCY	That beads of sweat have stood upon thy brow
924	2	2.3.60	LADY PERCY	Like bubbles in a late-disturbed stream;
925	2	2.3.61	LADY PERCY	And in thy face strange motions have appear'd,
926	2	2.3.62	LADY PERCY	Such as we see when men restrain their breath
927	2	2.3.63	LADY PERCY	On some great sudden hest. O, what portents are these?
928	2	2.3.64	LADY PERCY	Some heavy business hath my lord in hand,
929	2	2.3.65	LADY PERCY	And I must know it, else he loves me not.
930	3	2.3.66	HOTSPUR	What, ho!
931	3		HOTSPUR	Enter Servant
932	3	2.3.67	HOTSPUR	Is Gilliams with the packet gone?
933	4	2.3.68	Servant	He is, my lord, an hour ago.
934	5	2.3.69	HOTSPUR	Hath Butler brought those horses from the sheriff?
935	6	2.3.70	Servant	One horse, my lord, he brought even now.
936	7	2.3.71	HOTSPUR	What horse? a roan, a crop-ear, is it not?
937	8	2.3.72	Servant	It is, my lord.
938	9	2.3.73	HOTSPUR	That roan shall by my throne.
939	9	2.3.74	HOTSPUR	Well, I will back him straight: O esperance!
940	9	2.3.75	HOTSPUR	Bid Butler lead him forth into the park.
941	9		HOTSPUR	Exit Servant
942	10	2.3.76	LADY PERCY	But hear you, my lord.
943	11	2.3.77	HOTSPUR	What say'st thou, my lady?
944	12	2.3.78	LADY PERCY	What is it carries you away?
945	13	2.3.79	HOTSPUR	Why, my horse, my love, my horse.
946	14	2.3.80	LADY PERCY	Out, you mad-headed ape!
947	14	2.3.81	LADY PERCY	A weasel hath not such a deal of spleen
948	14	2.3.82	LADY PERCY	As you are toss'd with. In faith,
949	14	2.3.83	LADY PERCY	I'll know your business, Harry, that I will.
950	14	2.3.84	LADY PERCY	I fear my brother Mortimer doth stir
951	14	2.3.85	LADY PERCY	About his title, and hath sent for you
952	14	2.3.86	LADY PERCY	To line his enterprise: but if you go,--
953	15	2.3.87	HOTSPUR	So far afoot, I shall be weary, love.
954	16	2.3.88	LADY PERCY	Come, come, you paraquito, answer me
955	16	2.3.89	LADY PERCY	Directly unto this question that I ask:
956	16	2.3.90	LADY PERCY	In faith, I'll break thy little finger, Harry,
957	16	2.3.91	LADY PERCY	An if thou wilt not tell me all things true.
958	17	2.3.92	HOTSPUR	Away,
959	17	2.3.93	HOTSPUR	Away, you trifler! Love! I love thee not,
960	17	2.3.94	HOTSPUR	I care not for thee, Kate: this is no world
961	17	2.3.95	HOTSPUR	To play with mammets and to tilt with lips:
962	17	2.3.96	HOTSPUR	We must have bloody noses and crack'd crowns,
963	17	2.3.97	HOTSPUR	And pass them current too. God's me, my horse!
964	17	2.3.98	HOTSPUR	What say'st thou, Kate? what would'st thou
965	17	2.3.99	HOTSPUR	have with me?
966	18	2.3.100	LADY PERCY	Do you not love me? do you not, indeed?
967	18	2.3.101	LADY PERCY	Well, do not then; for since you love me not,
968	18	2.3.102	LADY PERCY	I will not love myself. Do you not love me?
969	18	2.3.103	LADY PERCY	Nay, tell me if you speak in jest or no.
970	19	2.3.104	HOTSPUR	Come, wilt thou see me ride?
971	19	2.3.105	HOTSPUR	And when I am on horseback, I will swear
972	19	2.3.106	HOTSPUR	I love thee infinitely. But hark you, Kate;
973	19	2.3.107	HOTSPUR	I must not have you henceforth question me
974	19	2.3.108	HOTSPUR	Whither I go, nor reason whereabout:
975	19	2.3.109	HOTSPUR	Whither I must, I must; and, to conclude,
976	19	2.3.110	HOTSPUR	This evening must I leave you, gentle Kate.
977	19	2.3.111	HOTSPUR	I know you wise, but yet no farther wise
978	19	2.3.112	HOTSPUR	Than Harry Percy's wife: constant you are,
979	19	2.3.113	HOTSPUR	But yet a woman: and for secrecy,
980	19	2.3.114	HOTSPUR	No lady closer; for I well believe
981	19	2.3.115	HOTSPUR	Thou wilt not utter what thou dost not know;
982	19	2.3.116	HOTSPUR	And so far will I trust thee, gentle Kate.
983	20	2.3.117	LADY PERCY	How! so far?
984	21	2.3.118	HOTSPUR	Not an inch further. But hark you, Kate:
985	21	2.3.119	HOTSPUR	Whither I go, thither shall you go too;
986	21	2.3.120	HOTSPUR	To-day will I set forth, to-morrow you.
987	21	2.3.121	HOTSPUR	Will this content you, Kate?
988	22	2.3.122	LADY PERCY	It must of force.
989	22		LADY PERCY	Exeunt
990	22		LADY PERCY	SCENE IV. The Boar's-Head Tavern, Eastcheap.
991	22		LADY PERCY	Enter PRINCE HENRY and POINS
992	1	2.4.1	PRINCE HENRY	Ned, prithee, come out of that fat room, and lend me
993	1	2.4.2	PRINCE HENRY	thy hand to laugh a little.
994	2	2.4.3	POINS	Where hast been, Hal?
995	3	2.4.4	PRINCE HENRY	With three or four loggerheads amongst three or four
996	3	2.4.5	PRINCE HENRY	score hogsheads. I have sounded the very
997	3	2.4.6	PRINCE HENRY	base-string of humility. Sirrah, I am sworn brother
998	3	2.4.7	PRINCE HENRY	to a leash of drawers; and can call them all by
999	3	2.4.8	PRINCE HENRY	their christen names, as Tom, Dick, and Francis.
1000	3	2.4.9	PRINCE HENRY	They take it already upon their salvation, that
1001	3	2.4.10	PRINCE HENRY	though I be but the prince of Wales, yet I am king
1002	3	2.4.11	PRINCE HENRY	of courtesy; and tell me flatly I am no proud Jack,
1003	3	2.4.12	PRINCE HENRY	like Falstaff, but a Corinthian, a lad of mettle, a
1004	3	2.4.13	PRINCE HENRY	good boy, by the Lord, so they call me, and when I
1005	3	2.4.14	PRINCE HENRY	am king of England, I shall command all the good
1006	3	2.4.15	PRINCE HENRY	lads in Eastcheap. They call drinking deep, dyeing
1007	3	2.4.16	PRINCE HENRY	scarlet; and when you breathe in your watering, they
1008	3	2.4.17	PRINCE HENRY	cry  'hem!' and bid you play it off. To conclude, I
1009	3	2.4.18	PRINCE HENRY	am so good a proficient in one quarter of an hour,
1010	3	2.4.19	PRINCE HENRY	that I can drink with any tinker in his own language
1011	3	2.4.20	PRINCE HENRY	during my life. I tell thee, Ned, thou hast lost
1012	3	2.4.21	PRINCE HENRY	much honour, that thou wert not with me in this sweet
1013	3	2.4.22	PRINCE HENRY	action. But, sweet Ned,--to sweeten which name of
1014	3	2.4.23	PRINCE HENRY	Ned, I give thee this pennyworth of sugar, clapped
1015	3	2.4.24	PRINCE HENRY	even now into my hand by an under-skinker, one that
1016	3	2.4.25	PRINCE HENRY	never spake other English in his life than 'Eight
1017	3	2.4.26	PRINCE HENRY	shillings and sixpence' and 'You are welcome,' with
1018	3	2.4.27	PRINCE HENRY	this shrill addition, 'Anon, anon, sir! Score a pint
1019	3	2.4.28	PRINCE HENRY	of bastard in the Half-Moon,' or so. But, Ned, to
1020	3	2.4.29	PRINCE HENRY	drive away the time till Falstaff come, I prithee,
1021	3	2.4.30	PRINCE HENRY	do thou stand in some by-room, while I question my
1022	3	2.4.31	PRINCE HENRY	puny drawer to what end he gave me the sugar; and do
1023	3	2.4.32	PRINCE HENRY	thou never leave calling 'Francis,' that his tale
1024	3	2.4.33	PRINCE HENRY	to me may be nothing but 'Anon.' Step aside, and
1025	3	2.4.34	PRINCE HENRY	I'll show thee a precedent.
1026	4	2.4.35	POINS	Francis!
1027	5	2.4.36	PRINCE HENRY	Thou art perfect.
1028	6	2.4.37	POINS	Francis!
1029	6		POINS	Exit POINS
1030	6		POINS	Enter FRANCIS
1031	7	2.4.38	FRANCIS	Anon, anon, sir. Look down into the Pomgarnet, Ralph.
1032	8	2.4.39	PRINCE HENRY	Come hither, Francis.
1033	9	2.4.40	FRANCIS	My lord?
1034	10	2.4.41	PRINCE HENRY	How long hast thou to serve, Francis?
1035	11	2.4.42	FRANCIS	Forsooth, five years, and as much as to--
1036	12	2.4.43	POINS	[Within]  Francis!
1037	13	2.4.44	FRANCIS	Anon, anon, sir.
1038	14	2.4.45	PRINCE HENRY	Five year! by'r lady, a long lease for the clinking
1039	14	2.4.46	PRINCE HENRY	of pewter. But, Francis, darest thou be so valiant
1040	14	2.4.47	PRINCE HENRY	as to play the coward with thy indenture and show it
1041	14	2.4.48	PRINCE HENRY	a fair pair of heels and run from it?
1042	15	2.4.49	FRANCIS	O Lord, sir, I'll be sworn upon all the books in
1043	15	2.4.50	FRANCIS	England, I could find in my heart.
1044	16	2.4.51	POINS	[Within]  Francis!
1045	17	2.4.52	FRANCIS	Anon, sir.
1046	18	2.4.53	PRINCE HENRY	How old art thou, Francis?
1047	19	2.4.54	FRANCIS	Let me see--about Michaelmas next I shall be--
1048	20	2.4.55	POINS	[Within]  Francis!
1049	21	2.4.56	FRANCIS	Anon, sir. Pray stay a little, my lord.
1050	22	2.4.57	PRINCE HENRY	Nay, but hark you, Francis: for the sugar thou
1051	22	2.4.58	PRINCE HENRY	gavest me,'twas a pennyworth, wast't not?
1052	23	2.4.59	FRANCIS	O Lord, I would it had been two!
1053	24	2.4.60	PRINCE HENRY	I will give thee for it a thousand pound: ask me
1054	24	2.4.61	PRINCE HENRY	when thou wilt, and thou shalt have it.
1055	25	2.4.62	POINS	[Within]  Francis!
1056	26	2.4.63	FRANCIS	Anon, anon.
1057	27	2.4.64	PRINCE HENRY	Anon, Francis? No, Francis; but to-morrow, Francis;
1058	27	2.4.65	PRINCE HENRY	or, Francis, o' Thursday; or indeed, Francis, when
1059	27	2.4.66	PRINCE HENRY	thou wilt. But, Francis!
1060	28	2.4.67	FRANCIS	My lord?
1061	29	2.4.68	PRINCE HENRY	Wilt thou rob this leathern jerkin, crystal-button,
1062	29	2.4.69	PRINCE HENRY	not-pated, agate-ring, puke-stocking, caddis-garter,
1063	29	2.4.70	PRINCE HENRY	smooth-tongue, Spanish-pouch,--
1064	30	2.4.71	FRANCIS	O Lord, sir, who do you mean?
1065	31	2.4.72	PRINCE HENRY	Why, then, your brown bastard is your only drink;
1066	31	2.4.73	PRINCE HENRY	for look you, Francis, your white canvas doublet
1067	31	2.4.74	PRINCE HENRY	will sully: in Barbary, sir, it cannot come to so much.
1068	32	2.4.75	FRANCIS	What, sir?
1069	33	2.4.76	POINS	[Within]  Francis!
1070	34	2.4.77	PRINCE HENRY	Away, you rogue! dost thou not hear them call?
1071	34	2.4.77	PRINCE HENRY	Here they both call him; the drawer stands amazed, not knowing which way to go
1072	34		PRINCE HENRY	Enter Vintner
1073	35	2.4.78	Vintner	What, standest thou still, and hearest such a
1074	35	2.4.79	Vintner	calling? Look to the guests within.
1075	35		Vintner	Exit Francis
1076	35	2.4.80	Vintner	My lord, old Sir John, with half-a-dozen more, are
1077	35	2.4.81	Vintner	at the door: shall I let them in?
1078	36	2.4.82	PRINCE HENRY	Let them alone awhile, and then open the door.
1079	36		PRINCE HENRY	Exit Vintner
1080	36	2.4.83	PRINCE HENRY	Poins!
1081	36		PRINCE HENRY	Re-enter POINS
1082	37	2.4.84	POINS	Anon, anon, sir.
1083	38	2.4.85	PRINCE HENRY	Sirrah, Falstaff and the rest of the thieves are at
1084	38	2.4.86	PRINCE HENRY	the door: shall we be merry?
1085	39	2.4.87	POINS	As merry as crickets, my lad. But hark ye; what
1086	39	2.4.88	POINS	cunning match have you made with this jest of the
1087	39	2.4.89	POINS	drawer? come, what's the issue?
1088	40	2.4.90	PRINCE HENRY	I am now of all humours that have showed themselves
1089	40	2.4.91	PRINCE HENRY	humours since the old days of goodman Adam to the
1090	40	2.4.92	PRINCE HENRY	pupil age of this present twelve o'clock at midnight.
1091	40		PRINCE HENRY	Re-enter FRANCIS
1092	40	2.4.93	PRINCE HENRY	What's o'clock, Francis?
1093	41	2.4.94	FRANCIS	Anon, anon, sir.
1094	41		FRANCIS	Exit
1095	42	2.4.95	PRINCE HENRY	That ever this fellow should have fewer words than a
1096	42	2.4.96	PRINCE HENRY	parrot, and yet the son of a woman! His industry is
1097	42	2.4.97	PRINCE HENRY	upstairs and downstairs; his eloquence the parcel of
1098	42	2.4.98	PRINCE HENRY	a reckoning. I am not yet of Percy's mind, the
1099	42	2.4.99	PRINCE HENRY	Hotspur of the north; he that kills me some six or
1100	42	2.4.100	PRINCE HENRY	seven dozen of Scots at a breakfast, washes his
1101	42	2.4.101	PRINCE HENRY	hands, and says to his wife 'Fie upon this quiet
1102	42	2.4.102	PRINCE HENRY	life! I want work.' 'O my sweet Harry,' says she,
1103	42	2.4.103	PRINCE HENRY	'how many hast thou killed to-day?' 'Give my roan
